4166;24.03;33.97;
4167;24.03;34.19;
4168;23.93;35.06;
4170;24.03;34.84;
4171;24.13;34.95;
4172;24.13;35.28;
4173;24.13;35.50;
4174;24.13;35.72;
4175;24.13;35.72;
4176;24.13;35.72;
4177;24.13;36.17;
4178;24.13;36.17;
4179;24.13;35.28;
4180;24.23;37.41;
4181;24.13;36.95;
4182;24.13;36.17;
4183;24.23;36.95;
4184;24.13;36.62;
4185;24.13;36.28;
4186;24.03;37.07;
4187;24.13;37.07;
4188;24.13;36.84;
4190;24.13;36.73;
4191;24.13;36.73;
4192;24.13;36.62;
4193;24.13;36.50;
4194;24.13;36.28;
4195;24.13;36.28;
4196;24.13;36.06;
4197;24.03;35.95;
4198;24.13;35.83;
4199;24.03;35.61;
4200;24.13;35.61;
4201;24.13;35.50;
4202;24.03;35.39;
4203;24.03;35.28;
4204;24.03;35.06;
4205;24.03;34.95;
4206;24.03;34.84;
4207;24.03;34.73;
4208;24.03;34.73;
4209;24.03;34.62;
4210;24.03;34.51;
4212;24.03;34.29;
4213;24.03;34.29;
4214;24.03;34.19;
4215;24.03;34.08;
4216;24.03;33.97;
4217;24.03;33.86;
4218;24.13;33.75;
4219;24.13;33.75;
4220;24.23;33.64;
4221;24.33;33.43;
4222;24.53;33.43;
4223;24.73;33.32;
4224;24.83;33.32;
4225;24.93;33.10;
4226;25.03;33.10;
4227;26.24;32.67;
4228;-71.5;32.78;
4229;-79.5;32.78;
4231;-62.1;32.67;
4232;-57.8;32.57;
4233;-60.9;32.46;
4234;-63.3;32.46;
4235;-83.5;32.35;
4236;-66.2;32.25;
4237;-58.8;32.14;
4238;-76.4;32.14;
4239;-76.4;32.03;
4240;-66.2;31.93;
4241;-62.1;31.82;
4242;-67.8;31.82;
4243;-73.8;31.72;
4244;-59.8;31.61;
4245;-79.5;31.61;
4246;-88.8;31.50;
4247;-76.4;31.40;
4249;-76.4;31.29;
4250;-79.5;31.29;
4251;-63.3;31.19;
4252;-67.8;31.19;
4253;-67.8;31.08;
4254;-69.5;30.98;
4255;-63.3;30.98;
4256;-76.4;30.87;
4257;-60.9;30.87;
4258;-62.1;30.77;
4259;-71.5;30.66;
4260;-73.8;30.56;
4261;-67.8;30.56;
4262;-83.5;30.45;
4263;-83.5;30.45;
4264;-83.5;30.45;
4265;-76.4;30.45;
4266;-88.8;30.35;
4267;-64.7;30.35;
4268;-73.8;30.35;
4270;-64.7;30.24;
4271;-79.5;30.24;
4272;-66.2;30.14;
4273;-60.9;30.04;
4274;-67.8;30.04;
4275;-73.8;29.93;
4276;-63.3;29.93;
4277;-83.5;29.93;
4278;-67.8;29.83;
4279;-83.5;29.83;
4280;-79.5;29.83;
4281;-69.5;29.72;
4282;-76.4;29.72;
4283;-66.2;29.62;
4284;-79.5;29.62;
4285;-76.4;29.72;
4286;-64.7;29.62;
4287;-69.5;29.62;
4288;-79.5;29.52;
4289;-83.5;29.52;
4291;-63.3;29.41;
4292;-83.5;29.52;
4293;-64.7;29.31;
4294;-79.5;29.41;
4295;-76.4;29.52;
4296;-71.5;29.41;
4297;-67.8;29.41;
4298;-66.2;29.41;
4299;-79.5;29.31;
4300;-83.5;29.31;
4301;-64.7;29.20;
4302;-79.5;29.31;
4303;-88.8;29.20;
4304;-71.5;29.20;
4305;-73.8;29.20;
4306;-71.5;29.00;
4307;-83.5;29.20;
4309;-71.5;29.20;
4310;-76.4;29.20;
4311;-79.5;29.20;
4312;-76.4;29.62;
4313;-79.5;29.31;
4314;-60.9;30.24;
4315;-76.4;30.45;
4316;-71.5;30.45;
4317;-60.9;30.14;
4318;-66.2;31.08;
4319;-76.4;31.29;
4320;-83.5;30.98;
4321;-59.8;30.98;
4322;-76.4;31.50;
4323;-69.5;32.03;
4324;-76.4;32.35;
4325;-60.9;31.82;
4326;-63.3;31.72;
4327;-71.5;32.14;
4329;-58.8;32.57;
4330;-71.5;32.57;
4331;-76.4;32.14;
4332;-64.7;32.25;
4333;-67.8;33.00;
4334;-73.8;33.10;
4335;-71.5;32.57;
4336;-69.5;32.46;
4337;-88.8;32.78;
4338;-67.8;33.32;
4339;-58.8;33.10;
4340;-79.5;32.78;
4341;-69.5;33.00;
4342;-67.8;33.00;
4343;-79.5;33.10;
4344;-64.7;33.00;
4345;-56.9;33.10;
4346;29.93;33.32;
4347;29.93;34.62;
4348;29.93;32.57;
4349;30.04;32.89;
4350;29.83;32.78;
4351;29.93;34.40;
4353;29.72;35.28;
4354;29.83;34.29;
4355;29.41;33.75;
4356;29.83;34.08;
4357;29.52;33.97;
4358;29.52;33.86;
4359;29.62;33.53;
4360;29.62;35.72;
4361;29.62;33.64;
4362;29.31;36.84;
4363;29.52;33.53;
4364;29.41;34.84;
4365;29.31;35.17;
4366;29.31;35.28;
4367;29.20;35.28;
4368;29.20;35.17;
4369;29.20;35.28;
4371;29.10;35.39;
4372;29.00;35.39;
4373;29.10;35.17;
4374;29.10;35.17;
4375;29.10;35.17;
4376;-79.5;35.06;
4377;-59.8;34.95;
4378;-62.1;35.06;
4379;-79.5;34.95;
4380;-71.5;34.95;
4381;-76.4;34.95;
4382;-58.8;34.84;
4383;-63.3;34.84;
4384;-73.8;34.84;
4385;32.46;34.73;
4386;32.57;34.62;
4387;32.57;34.51;
4388;32.46;34.40;
4389;32.35;34.29;
4390;32.25;34.19;
4392;32.14;34.08;
4393;32.03;33.97;
4394;32.03;33.86;
4395;31.93;33.75;
4396;31.82;33.64;
4397;31.82;33.64;
4398;31.72;33.53;
4399;31.72;33.32;
4400;31.61;33.32;
4401;31.50;33.21;
4402;31.40;33.10;
4403;-62.1;32.89;
4404;-69.5;32.89;
4405;-66.2;32.67;
4406;-76.4;32.67;
4407;-63.3;32.78;
4408;-76.4;32.78;
4409;31.19;32.78;
4410;-19.1;32.78;
4411;-57.8;32.67;
4413;31.19;32.67;
4414;-63.3;32.67;
4415;-60.9;32.57;
4416;-71.5;32.35;
4417;-66.2;32.57;
4418;-60.9;32.67;
4419;-69.5;32.78;
4420;-73.8;32.89;
4421;-79.5;33.21;
4422;-60.9;33.10;
4423;-79.5;33.00;
4424;-71.5;33.32;
4425;-76.4;33.53;
4426;-60.9;33.43;
4427;-63.3;33.53;
4428;-48.8;33.97;
4429;-16.7;33.86;
4430;29.72;33.86;
4431;10.53;33.97;
4433;12.14;34.08;
4434;31.61;34.08;
4435;31.82;34.08;
4436;31.93;34.19;
4437;32.14;34.08;
4438;32.46;34.08;
4439;32.57;33.97;
4440;32.67;33.86;
4441;33.00;33.97;
4442;33.00;33.86;
4443;33.21;33.75;
4444;33.32;33.75;
4445;33.32;33.64;
4446;33.43;33.53;
4447;33.32;33.64;
4448;33.21;33.43;
4450;33.10;33.43;
4451;33.10;33.43;
4452;32.89;33.32;
4453;32.89;33.32;
4454;32.78;33.21;
4455;32.67;33.21;
4456;32.67;33.10;
4457;32.46;33.10;
4458;32.46;33.00;
4459;32.46;33.00;
4460;32.35;32.89;
4461;32.25;32.89;
4462;32.25;32.78;
4463;32.14;32.67;
4464;32.03;32.67;
4465;31.93;32.57;
4466;31.93;32.57;
4467;31.93;32.46;
4468;31.82;32.35;
4470;31.72;32.35;
4471;31.61;32.25;
4472;31.61;32.25;
4473;31.50;32.14;
4474;31.50;32.14;
4475;31.40;32.03;
4476;31.40;32.03;
4477;31.29;31.93;
4478;31.29;31.93;
4479;31.19;31.82;
4480;31.08;31.82;
4481;31.08;31.72;
4482;31.08;31.72;
4483;30.98;31.61;
4484;30.98;31.61;
4485;30.87;31.61;
4486;30.77;31.61;
4487;30.77;31.40;
4488;30.66;31.40;
4489;30.66;31.29;
4491;30.66;31.29;
4492;30.56;31.19;
4493;30.56;31.19;
4494;30.45;31.19;
4495;30.45;31.08;
4496;30.35;31.08;
4497;30.35;30.98;
4498;30.24;30.98;
4499;30.24;30.98;
4500;30.14;30.87;
4501;30.14;30.77;
4502;30.04;30.66;
4503;30.04;30.66;
4504;29.93;30.66;
4505;29.93;30.66;
4506;29.93;30.56;
4507;29.93;30.45;
4509;29.83;30.45;
4510;29.72;30.45;
4511;29.72;30.45;
4512;29.72;30.35;
4513;29.62;30.24;
4514;29.52;30.24;
4515;29.52;30.24;
4516;29.52;30.14;
4517;29.52;30.14;
4518;29.41;30.04;
4519;29.41;30.04;
4520;29.31;29.93;
