24;24.23;-273.;
25;24.13;-273.;
26;24.13;-273.;
28;24.13;-273.;
29;24.23;-273.;
30;24.13;-273.;
32;24.23;-273.;
49;24.03;-273.;
50;24.03;-273.;
51;23.93;-273.;
53;24.03;-273.;
54;24.13;-273.;
55;24.03;-273.;
57;24.03;-273.;
58;24.03;-273.;
59;23.93;-273.;
61;23.93;-273.;
62;24.03;-273.;
63;23.93;-273.;
65;23.93;-273.;
66;23.93;-273.;
67;23.93;-273.;
69;23.93;-273.;
70;23.93;-273.;
71;24.03;-273.;
73;23.93;-273.;
74;23.83;-273.;
75;23.93;-273.;
77;23.93;-273.;
78;23.93;-273.;
79;23.93;-273.;
81;23.93;-273.;
82;23.93;-273.;
83;23.83;-273.;
85;23.93;-273.;
86;23.83;-273.;
87;23.93;-273.;
89;24.03;-273.;
90;23.93;-273.;
91;23.93;-273.;
93;23.93;-273.;
94;23.93;-273.;
95;23.93;-273.;
97;23.93;-273.;
98;23.93;-273.;
99;23.83;-273.;
101;23.93;-273.;
102;23.93;-273.;
103;23.83;-273.;
105;23.93;-273.;
106;23.83;-273.;
107;23.93;-273.;
109;23.93;-273.;
110;23.83;-273.;
111;23.93;-273.;
113;23.73;-273.;
114;23.93;-273.;
115;23.83;-273.;
117;23.93;-273.;
118;23.93;-273.;
119;23.83;-273.;
121;23.83;-273.;
122;23.83;-273.;
123;23.83;-273.;
125;23.83;-273.;
126;23.93;-273.;
127;23.93;-273.;
129;23.83;-273.;
130;23.93;-273.;
131;23.83;-273.;
133;23.93;-273.;
134;23.83;-273.;
135;23.83;-273.;
137;23.83;-273.;
138;23.93;-273.;
139;23.83;-273.;
141;23.83;-273.;
142;23.93;-273.;
143;23.83;-273.;
145;23.93;-273.;
146;23.93;-273.;
147;23.83;-273.;
149;23.93;-273.;
150;23.93;-273.;
151;23.83;-273.;
153;23.93;-273.;
154;23.93;-273.;
155;23.83;-273.;
157;23.83;-273.;
158;24.13;-273.;
159;23.83;-273.;
161;24.03;-273.;
162;23.93;-273.;
163;23.93;-273.;
165;23.93;-273.;
166;23.93;-273.;
167;23.83;-273.;
168;23.93;-273.;
170;24.03;-273.;
171;23.93;-273.;
172;23.83;-273.;
174;23.93;-273.;
175;23.73;-273.;
176;23.73;-273.;
178;23.73;-273.;
179;24.13;-273.;
180;23.63;-273.;
182;23.93;-56.0;
183;24.03;24.53;
184;23.83;24.53;
186;23.93;24.33;
187;24.03;24.53;
188;23.93;24.23;
190;24.03;24.33;
191;23.93;24.53;
192;23.93;24.43;
194;23.93;24.53;
195;23.93;24.43;
196;23.93;24.43;
198;23.93;24.43;
199;24.03;24.43;
200;23.93;24.43;
202;23.93;24.43;
203;24.03;24.43;
204;23.93;24.43;
206;23.93;24.43;
207;23.93;24.43;
208;23.93;24.43;
210;23.93;24.43;
211;23.93;24.43;
212;23.93;24.43;
214;23.93;24.43;
215;24.03;24.43;
216;23.93;24.43;
218;23.93;24.43;
219;23.93;24.43;
220;23.93;24.43;
222;23.93;24.43;
223;23.93;24.43;
224;23.93;24.43;
226;23.93;24.43;
227;23.93;24.43;
228;23.93;24.53;
230;23.93;24.53;
231;23.93;24.53;
232;23.93;24.53;
234;24.03;24.53;
235;24.03;25.33;
236;24.03;27.87;
238;24.03;30.98;
239;24.03;35.17;
240;24.03;39.36;
242;24.03;43.70;
243;24.03;47.71;
244;24.03;51.33;
246;24.13;55.07;
247;24.13;58.64;
248;24.13;60.53;
250;24.13;60.18;
251;24.13;59.15;
252;24.13;58.30;
254;24.13;57.31;
255;24.13;56.50;
256;24.13;55.54;
258;24.13;54.76;
259;24.13;53.99;
260;24.03;53.24;
262;24.13;52.64;
263;24.13;51.91;
264;24.13;51.33;
266;24.13;50.75;
267;24.13;50.47;
268;24.13;50.75;
270;24.13;52.20;
271;24.03;54.30;
272;24.13;57.47;
274;24.13;60.71;
275;24.13;63.64;
276;24.23;66.99;
278;24.13;71.11;
279;24.23;75.19;
280;24.23;78.91;
282;24.23;82.42;
283;24.23;85.96;
284;24.23;88.76;
286;24.23;92.59;
287;24.23;95.96;
288;24.23;99.20;
290;24.23;102.7;
291;24.23;106.0;
292;24.23;108.4;
294;24.23;111.7;
295;24.23;114.5;
296;24.33;117.6;
298;24.23;120.9;
299;24.23;122.7;
300;24.33;123.6;
302;24.23;127.5;
303;24.33;129.7;
304;24.23;131.9;
306;24.33;133.1;
307;24.23;136.9;
308;24.23;138.2;
310;24.23;139.6;
311;24.33;141.1;
