182;27.97;33.21;
183;28.07;33.43;
185;28.07;33.10;
186;27.97;33.97;
187;27.87;33.53;
189;27.87;33.75;
190;27.87;34.08;
191;27.76;33.75;
193;27.97;33.75;
194;27.76;34.73;
195;27.97;34.19;
197;27.66;33.97;
198;27.66;34.29;
199;27.66;34.08;
201;27.66;34.19;
202;27.56;34.19;
203;27.56;34.08;
205;27.46;33.97;
206;27.46;33.97;
207;27.36;33.75;
209;27.36;33.64;
210;27.25;33.53;
211;27.15;33.43;
213;27.25;33.32;
214;27.15;33.21;
215;27.05;33.10;
217;26.95;33.00;
218;27.05;32.89;
219;26.95;32.78;
221;26.95;32.78;
222;26.85;32.67;
223;26.85;32.57;
225;26.85;32.46;
226;26.74;32.25;
227;26.74;32.14;
229;26.64;32.03;
230;26.64;32.03;
231;26.54;31.82;
233;26.54;31.82;
234;26.44;31.72;
235;26.44;31.61;
237;26.44;31.50;
238;26.44;31.50;
239;26.34;31.40;
241;26.34;31.29;
242;26.24;31.29;
243;26.24;31.19;
245;26.24;31.19;
246;26.24;31.08;
247;26.24;30.98;
249;26.14;30.87;
250;26.14;30.77;
251;26.04;30.56;
253;26.04;30.45;
254;25.93;30.24;
255;25.93;30.14;
257;25.93;30.14;
258;25.93;30.04;
259;25.93;30.04;
261;25.83;29.93;
262;25.83;29.93;
263;25.83;29.83;
265;25.73;29.83;
266;25.73;29.83;
267;25.73;29.72;
269;25.73;29.62;
270;25.63;29.62;
271;25.73;29.62;
273;25.73;29.52;
274;25.53;29.52;
275;25.63;29.52;
277;25.63;29.41;
278;25.63;29.41;
279;25.63;29.31;
281;25.63;29.31;
282;25.63;29.31;
283;25.53;29.20;
285;25.53;29.20;
286;25.53;29.20;
287;25.53;29.10;
289;25.53;29.10;
290;25.43;29.00;
291;25.53;29.10;
293;25.43;29.00;
294;25.43;29.00;
295;25.43;29.10;
297;25.43;29.00;
298;25.43;29.62;
299;25.43;30.04;
301;25.43;30.14;
302;25.43;30.56;
303;25.43;30.77;
305;25.43;30.87;
306;25.43;31.29;
307;25.43;31.40;
309;25.43;31.40;
310;25.43;31.72;
311;25.33;31.93;
313;25.43;31.93;
314;25.33;32.14;
315;25.33;32.14;
317;25.33;32.14;
318;25.33;32.14;
319;25.33;32.03;
321;25.33;32.03;
322;25.33;31.93;
323;25.33;31.82;
325;25.33;31.82;
326;25.33;31.72;
327;25.33;31.61;
329;25.23;31.50;
330;25.33;31.50;
331;25.23;31.40;
333;25.23;31.40;
334;25.23;31.29;
335;25.13;31.19;
337;25.23;31.19;
338;25.23;31.19;
339;25.13;31.08;
341;25.23;30.98;
342;25.13;30.98;
343;25.23;30.87;
345;25.13;30.77;
346;25.23;30.77;
347;25.13;30.66;
349;25.23;30.66;
350;25.13;30.56;
351;25.13;30.56;
353;25.13;30.45;
354;25.13;30.45;
355;25.13;30.35;
357;25.13;30.35;
358;25.13;30.24;
359;25.13;30.24;
361;25.13;30.14;
362;25.13;30.14;
363;25.13;30.04;
365;25.13;30.04;
366;25.03;29.93;
367;25.13;29.93;
369;25.13;29.93;
370;25.03;29.83;
371;25.13;29.83;
373;25.13;29.83;
374;25.13;29.72;
375;25.13;29.72;
377;25.03;29.62;
378;25.13;29.62;
379;25.13;29.62;
381;25.03;29.52;
382;25.03;29.52;
383;25.03;29.52;
385;25.13;29.41;
386;25.03;29.41;
387;25.03;29.31;
389;25.03;29.31;
390;25.03;29.31;
391;25.03;29.20;
393;25.03;29.20;
394;25.03;29.20;
395;25.03;29.10;
397;25.03;29.10;
398;25.03;29.10;
399;25.03;29.00;
401;25.03;29.00;
402;25.03;29.00;
403;25.03;29.00;
405;25.03;28.89;
406;25.03;28.89;
407;25.03;28.79;
409;24.93;28.89;
410;24.93;28.79;
411;25.03;28.79;
413;24.93;28.69;
414;25.03;28.79;
415;24.93;28.69;
417;25.03;28.69;
418;25.03;28.59;
419;24.93;28.69;
421;25.03;28.59;
422;24.93;28.48;
423;24.93;28.59;
425;24.93;28.48;
426;24.93;28.48;
427;24.93;28.48;
429;24.93;28.48;
430;24.93;28.48;
431;24.93;28.38;
433;24.93;28.38;
434;24.93;28.28;
435;24.93;28.28;
437;24.93;28.28;
438;24.93;28.28;
439;24.83;28.17;
440;24.93;28.17;
442;24.93;28.17;
443;24.93;28.17;
444;24.83;28.17;
446;24.83;28.07;
447;24.83;28.07;
448;24.83;28.07;
450;24.93;27.97;
451;24.83;27.97;
452;24.93;27.97;
454;24.83;27.97;
455;24.93;27.97;
456;24.83;27.87;
458;24.83;27.97;
459;24.93;27.87;
460;24.93;27.87;
462;24.83;27.87;
463;24.93;27.87;
464;24.83;27.87;
466;24.83;27.87;
467;24.83;27.87;
468;24.83;27.76;
470;24.83;27.76;
471;24.83;27.76;
472;24.83;27.76;
474;24.83;27.76;
475;24.83;27.76;
476;24.83;27.66;
478;24.83;27.66;
479;24.83;27.66;
480;24.83;27.66;
482;24.83;27.66;
483;24.73;27.66;
484;24.73;27.56;
486;24.93;27.56;
487;24.73;27.56;
488;24.83;27.56;
490;24.83;27.56;
491;24.83;27.56;
492;24.83;27.56;
494;24.83;27.56;
495;24.83;27.46;
496;24.83;27.56;
498;24.83;27.46;
499;24.83;27.46;
500;24.73;27.46;
502;24.83;27.36;
503;24.83;27.36;
504;24.83;27.46;
506;24.83;27.36;
507;24.83;27.36;
508;24.83;27.36;
510;24.83;27.36;
511;24.83;27.36;
512;24.83;27.36;
514;24.83;27.36;
515;24.83;27.36;
516;24.83;27.25;
518;24.83;27.36;
519;24.83;27.25;
520;24.83;27.25;
522;24.83;27.25;
523;24.83;27.25;
524;24.83;27.25;
526;24.83;27.15;
527;24.73;27.25;
528;24.83;27.25;
530;24.73;27.15;
531;24.83;27.25;
532;24.73;27.25;
534;24.73;27.15;
535;24.83;27.15;
536;24.83;27.15;
538;24.73;27.15;
539;24.83;27.15;
540;24.73;27.15;
542;24.73;27.05;
543;24.83;27.05;
544;24.83;27.05;
546;24.73;27.05;
547;24.83;27.05;
548;24.73;27.05;
550;24.73;26.95;
551;24.73;26.95;
552;24.73;27.05;
554;24.73;26.95;
555;24.73;27.05;
556;24.73;26.95;
558;24.73;26.95;
559;24.73;26.95;
560;24.73;26.95;
562;24.73;26.95;
563;24.83;26.95;
564;24.73;26.85;
566;24.73;26.85;
567;24.73;26.85;
568;24.73;26.85;
570;24.73;26.85;
571;24.73;26.85;
572;24.73;26.85;
574;24.73;26.85;
575;24.73;26.85;
576;24.73;26.85;
578;24.73;26.74;
579;24.73;26.85;
580;24.73;26.85;
582;24.73;26.74;
583;24.73;26.74;
584;24.73;26.74;
586;24.73;26.74;
587;24.73;26.74;
588;24.73;26.74;
590;24.73;26.74;
591;24.73;26.74;
592;24.73;26.74;
594;24.73;26.74;
595;24.73;26.64;
596;24.73;26.64;
598;24.73;26.74;
599;24.73;26.64;
600;24.73;26.64;
602;24.73;26.64;
603;24.73;26.64;
604;24.73;26.64;
606;24.73;26.64;
607;24.73;26.64;
608;24.73;26.64;
610;24.73;26.64;
611;24.73;26.64;
612;24.73;26.64;
614;24.73;26.64;
615;24.73;26.64;
616;24.73;26.54;
618;24.73;26.64;
619;24.73;26.54;
620;24.73;26.54;
622;24.73;26.54;
623;24.63;26.54;
624;24.73;26.54;
626;24.73;26.54;
627;24.73;26.54;
628;24.73;26.54;
630;24.73;26.54;
631;24.63;26.54;
632;24.73;26.54;
634;24.73;26.54;
635;24.73;26.44;
636;24.73;26.44;
638;24.73;26.54;
639;24.63;26.44;
640;24.73;26.44;
642;24.73;26.44;
643;24.73;26.44;
644;24.73;26.44;
646;24.73;26.44;
647;24.63;26.44;
648;24.73;26.34;
650;24.63;26.34;
651;24.73;26.44;
652;24.73;26.44;
654;24.73;26.44;
655;24.63;26.44;
656;24.73;26.44;
658;24.73;26.34;
659;24.73;26.34;
660;24.73;26.34;
662;24.63;26.34;
663;24.73;26.34;
664;24.73;26.34;
666;24.63;26.34;
667;24.73;26.34;
668;24.73;26.34;
670;24.73;26.34;
671;24.73;26.34;
672;24.73;26.24;
674;24.73;26.34;
675;24.73;26.34;
676;24.73;26.34;
678;24.63;26.34;
679;24.73;26.34;
680;24.73;26.34;
682;24.63;26.34;
683;24.73;26.34;
684;24.73;26.34;
686;24.63;26.24;
687;24.73;26.24;
688;24.63;26.34;
690;24.63;26.34;
691;24.73;26.24;
692;24.73;26.24;
694;24.63;26.24;
695;24.73;26.24;
696;24.63;26.24;
698;24.63;26.24;
699;24.73;26.24;
700;24.73;26.24;
702;24.63;26.24;
703;24.63;26.24;
704;24.73;26.24;
706;24.63;26.24;
707;24.73;26.24;
708;24.63;26.24;
710;24.73;26.24;
711;24.63;26.24;
712;24.73;26.24;
714;24.73;26.24;
715;24.73;26.24;
716;24.73;26.24;
718;24.73;26.24;
719;24.63;26.24;
720;24.73;26.24;
722;24.73;26.14;
723;24.73;26.24;
724;24.73;26.14;
726;24.73;26.14;
727;24.63;26.14;
728;24.63;26.14;
730;24.73;26.14;
731;24.73;26.14;
732;24.73;26.14;
734;24.73;26.14;
735;24.73;26.14;
736;24.63;26.14;
738;24.63;26.14;
739;24.63;26.14;
740;24.63;26.14;
742;24.73;26.14;
743;24.73;26.14;
744;24.73;26.14;
746;24.73;26.14;
747;24.63;26.14;
748;24.63;26.14;
750;24.73;26.14;
751;24.73;26.14;
752;24.73;26.14;
754;24.73;26.14;
755;24.63;26.14;
756;24.63;26.14;
758;24.73;26.14;
759;24.73;26.14;
760;24.73;26.04;
762;24.63;26.14;
763;24.63;26.14;
764;24.73;26.04;
766;24.73;26.14;
767;24.73;26.04;
768;24.63;26.04;
770;24.63;26.04;
771;24.63;26.04;
772;24.63;26.04;
774;24.73;26.04;
775;24.63;26.04;
776;24.63;26.04;
778;24.73;26.04;
779;24.73;26.04;
780;24.63;26.14;
781;24.63;26.04;
783;24.63;26.04;
784;24.63;26.04;
785;24.73;26.04;
787;24.63;26.04;
788;24.63;26.14;
789;24.73;26.04;
791;24.63;26.04;
792;24.73;26.04;
793;24.73;26.04;
795;24.63;26.04;
796;24.63;26.04;
797;24.73;26.04;
799;24.73;26.04;
800;24.63;26.04;
801;24.63;26.14;
803;24.63;26.04;
804;24.73;26.04;
805;24.73;26.04;
807;24.63;26.04;
808;24.73;26.04;
809;24.73;25.93;
811;24.63;26.04;
812;24.63;26.04;
813;24.63;26.04;
815;24.73;26.04;
816;24.73;26.04;
817;24.73;26.04;
819;24.73;26.04;
820;24.73;25.93;
821;24.73;26.04;
823;24.63;26.04;
824;24.63;25.93;
825;24.63;25.93;
827;24.63;26.04;
828;24.63;25.93;
829;24.63;26.04;
831;24.73;25.93;
832;24.63;25.93;
833;24.63;25.93;
835;24.63;26.04;
836;24.63;25.93;
837;24.73;25.93;
839;24.63;25.93;
840;24.63;25.93;
841;24.73;26.04;
843;24.63;25.93;
844;24.63;25.93;
845;24.63;25.93;
847;24.73;25.93;
848;24.63;25.93;
849;24.63;25.93;
851;24.63;25.93;
852;24.63;25.93;
853;24.63;25.93;
855;24.73;25.93;
856;24.63;25.93;
857;24.63;25.93;
859;24.63;25.93;
860;24.63;25.93;
861;24.63;25.93;
863;24.63;25.93;
864;24.73;25.93;
865;24.63;25.83;
867;24.63;25.93;
868;24.63;25.93;
869;24.63;25.93;
871;24.63;25.93;
872;24.63;25.93;
873;24.63;25.93;
875;24.63;25.93;
876;24.63;25.83;
877;24.73;25.83;
879;24.63;25.83;
880;24.63;25.93;
881;24.63;25.93;
883;24.63;25.93;
884;24.63;25.93;
885;24.73;25.83;
887;24.63;25.83;
888;24.63;25.83;
889;24.73;25.83;
891;24.63;25.83;
892;24.73;25.83;
893;24.63;25.93;
895;24.63;25.83;
896;24.63;25.83;
897;24.63;25.93;
899;24.63;25.83;
900;24.63;25.83;
901;24.73;25.83;
903;24.63;25.83;
904;24.63;25.83;
905;24.63;25.83;
907;24.63;25.83;
908;24.73;25.83;
909;24.63;25.83;
911;24.63;25.83;
912;24.63;25.83;
913;24.53;25.83;
915;24.73;25.83;
916;24.73;25.83;
917;24.53;25.83;
919;24.73;25.73;
920;24.63;25.83;
921;24.73;25.73;
923;24.63;25.83;
924;24.63;25.93;
925;24.43;25.63;
927;24.63;25.93;
928;24.73;25.63;
929;24.63;25.93;
931;25.03;26.24;
932;24.63;26.64;
933;24.73;26.44;
935;24.53;26.85;
936;24.83;26.74;
937;24.63;26.85;
939;25.13;26.64;
940;24.83;27.05;
941;24.63;27.46;
943;24.73;27.87;
944;25.03;28.59;
945;24.83;29.00;
947;25.03;28.59;
948;24.63;28.89;
949;24.73;28.69;
951;25.13;28.38;
952;24.83;28.28;
953;25.03;28.28;
955;24.93;28.17;
956;25.03;28.17;
957;24.93;27.97;
959;25.03;27.97;
960;24.93;27.97;
961;24.83;27.87;
963;24.93;27.87;
964;25.13;27.66;
965;24.73;27.87;
967;25.13;27.66;
968;24.83;27.76;
969;25.13;27.46;
971;25.03;27.76;
972;24.83;27.76;
973;25.13;27.66;
975;24.93;27.56;
976;25.33;27.36;
977;25.33;27.46;
979;25.33;27.36;
980;25.43;27.25;
981;25.53;27.36;
983;25.33;27.36;
984;25.63;27.15;
985;25.63;27.36;
987;25.43;27.97;
988;25.63;28.69;
989;25.53;29.93;
991;25.73;30.98;
992;25.53;32.14;
993;25.73;33.10;
995;25.63;34.40;
996;25.63;35.39;
997;25.53;36.73;
999;25.73;37.52;
1000;25.83;38.66;
1001;25.53;39.71;
1003;25.83;40.42;
1004;25.83;40.89;
1005;25.93;40.30;
1007;26.04;39.95;
1008;26.04;39.59;
1009;26.04;39.36;
1011;25.93;39.71;
1012;26.04;40.54;
1013;26.14;41.49;
1015;25.93;42.59;
1016;25.93;43.58;
1017;26.04;44.33;
1019;25.83;45.48;
1020;26.24;45.73;
1021;26.14;46.39;
1023;26.24;47.04;
1024;26.14;47.85;
1025;26.14;48.52;
1027;26.24;49.07;
1028;26.34;49.63;
1029;26.14;50.33;
1031;26.24;50.75;
1032;26.14;51.18;
1033;26.34;51.91;
1035;26.34;52.35;
1036;26.24;52.94;
1037;26.44;53.54;
1039;26.54;53.84;
1040;26.54;54.45;
1041;26.64;54.76;
1043;26.44;55.86;
1044;26.64;56.17;
1045;26.74;56.50;
1047;26.74;56.66;
1048;26.54;57.47;
1049;26.74;57.97;
1051;26.54;58.64;
1052;26.64;58.97;
1053;26.85;59.32;
1055;26.85;60.01;
1056;26.54;60.71;
1057;26.85;60.71;
1059;26.85;61.06;
1060;26.85;61.60;
1061;27.05;61.97;
1063;26.74;62.52;
1064;27.05;62.52;
1065;27.15;62.70;
1067;27.05;63.45;
1068;27.05;64.21;
1069;27.25;64.02;
1071;27.05;64.60;
1072;27.05;65.58;
1073;27.15;66.18;
1075;27.15;66.58;
1076;27.15;67.41;
1077;27.36;67.20;
1079;27.36;67.83;
1080;27.25;68.67;
1081;27.36;69.32;
1083;27.46;69.11;
1084;27.46;69.98;
1085;27.66;70.21;
1087;27.36;71.34;
1088;27.46;72.03;
1089;27.66;72.50;
1091;27.97;72.26;
1092;27.76;72.98;
1093;27.66;74.19;
1095;27.87;74.69;
1096;27.97;75.19;
1097;27.66;76.22;
1099;27.87;75.70;
1100;27.56;75.19;
1101;27.56;74.44;
1103;27.56;73.22;
1104;27.97;72.50;
1105;27.87;71.80;
1107;28.07;70.65;
1108;28.07;69.98;
1109;28.17;69.11;
1111;27.97;68.67;
1112;28.28;67.20;
1113;28.17;65.78;
1115;28.17;64.60;
1116;28.28;62.89;
1117;28.07;61.42;
1119;27.87;60.36;
1120;27.97;59.32;
1121;27.97;58.13;
1123;28.17;56.66;
1124;27.97;55.70;
1125;27.97;54.92;
1127;27.97;54.30;
1128;28.07;53.69;
1129;27.97;53.24;
1131;27.87;52.94;
1132;28.17;51.62;
1133;27.97;51.04;
1135;27.97;50.19;
1136;27.97;49.21;
1137;28.17;48.12;
1139;27.76;47.31;
1140;28.07;46.12;
1141;27.97;45.48;
1143;27.97;45.09;
1144;27.87;44.45;
1145;27.97;43.95;
1147;27.76;43.95;
1148;27.97;43.33;
1149;27.97;43.08;
1151;27.87;42.83;
1152;28.07;42.34;
1153;27.87;42.34;
1155;27.97;42.10;
1156;27.97;41.49;
1157;27.97;41.25;
1159;27.87;40.89;
1160;27.87;40.30;
1161;27.87;39.83;
1162;27.87;39.24;
